id,email,name,age,gender,address,departmentId,rank,dateAssigned,contactNumber,aadharNumber,qualification,specialization
cm725dm5t005cu6t4vkqi6hae,umesh.patel507@gmail.com,Umesh Patel,30,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh400011u6h42dk827m2,Assistant Officer,2020-04-25 18:30:00,9778769539,2102 7410 4144,MSc,Public Administration
cm725dm67005du6t4cc226cze,vandana.singh360@gmail.com,Vandana Singh,37,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh400011u6h42dk827m2,Senior Officer,2022-08-12 18:30:00,9704748195,3102 5335 7069,PhD,Urban Planning
cm725dm6i005eu6t48npa4lbx,शिवानी.देवी942@gmail.com,शिवानी देवी,28,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh400011u6h42dk827m2,Executive Officer,2019-09-07 18:30:00,9975726615,261 8515 3901,MTech,Civil Engineering
cm725dm6s005fu6t4j8twd9ap,सुरेश.चौधरी517@gmail.com,सुरेश चौधरी,40,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh400011u6h42dk827m2,Chief Officer,2022-07-30 18:30:00,9399101373,3279 1745 9656,MSc,Public Administration
cm725dm72005gu6t4fmuvpbit,राजीव.सिंह913@gmail.com,राजीव सिंह,48,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Technical Officer,2020-09-08 18:30:00,9151875827,3784 8753 6696,MTech,Civil Engineering
cm725dm7b005hu6t4tss3vfum,sunil.tiwari20@gmail.com,Sunil Tiwari,48,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Junior Officer,2022-06-21 18:30:00,9170198741,5982 7 5646,MTech,Civil Engineering
cm725dm7j005iu6t4mwbbej1i,रूपा.देवी274@gmail.com,रूपा देवी,46,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Senior Officer,2018-11-12 18:30:00,9560502894,8455 4018 2105,BTech,Environmental Engineering
cm725dm7r005ju6t474crm5xm,शंकर.यादव822@gmail.com,शंकर यादव,30,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Deputy Officer,2023-03-21 18:30:00,9202383728,5787 8753 8272,MSc,Public Administration
cm725dm7z005ku6t4zfdlj8rh,शिवानी.देवी960@gmail.com,शिवानी देवी,40,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Head Officer,2023-09-21 18:30:00,9793251947,1778 8561 9642,PhD,Urban Planning
cm725dm8b005lu6t4cdqwqsr0,ritika.kumari346@gmail.com,Ritika Kumari,35,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Assistant Officer,2023-01-24 18:30:00,9770967744,8732 6767 6933,MSc,Public Administration
cm725dm8m005mu6t4edro5jw8,राकेश.यादव240@gmail.com,राकेश यादव,51,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh5e0012u6h479zkreaz,Chief Officer,2022-08-20 18:30:00,9801528053,1989 9115 965,BTech,Environmental Engineering
cm725dm8u005nu6t4wwsvl51h,करण.कुमार766@gmail.com,करण कुमार,53,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Technical Officer,2020-07-12 18:30:00,9700932535,4503 3605 662,BTech,Environmental Engineering
cm725dm93005ou6t4csd35fsw,माया.शर्मा964@gmail.com,माया शर्मा,56,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Executive Officer,2024-09-06 18:30:00,9228475783,9980 4510 5891,PhD,Urban Planning
cm725dm9d005pu6t47kslcyym,rishabh.kumar292@gmail.com,Rishabh Kumar,33,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Junior Officer,2018-10-07 18:30:00,9297927235,4875 5750 8213,MTech,Civil Engineering
cm725dm9m005qu6t4gye0qafh,alok.yadav651@gmail.com,Alok Yadav,52,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Senior Officer,2022-01-30 18:30:00,9154519466,7250 3738 3823,MSc,Public Administration
cm725dm9u005ru6t4v3q4oqdw,poonam.agarwal309@gmail.com,Poonam Agarwal,47,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Principal Officer,2021-06-24 18:30:00,9809282810,5841 1786 89,MTech,Civil Engineering
cm725dma4005su6t4c73xluol,sudhir.kapoor561@gmail.com,Sudhir Kapoor,26,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Associate Officer,2023-08-30 18:30:00,9178162660,7627 1918 2666,BTech,Environmental Engineering
cm725dmah005tu6t4gzkfxk0p,शिल्पा.देवी462@gmail.com,शिल्पा देवी,33,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh6r0013u6h41cjnqq28,Head Officer,2024-08-24 18:30:00,9373587259,1959 5405 2999,MTech,Civil Engineering
cm725dmat005uu6t4rhqyfb7q,bharat.kumar67@gmail.com,Bharat Kumar,36,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Principal Officer,2023-12-08 18:30:00,9832953736,7672 3371 5325,MSc,Public Administration
cm725dmb5005vu6t44iwarrrj,ankit.singh668@gmail.com,Ankit Singh,32,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Junior Officer,2022-09-05 18:30:00,9745113756,4291 9704 1043,BTech,Environmental Engineering
cm725dmbf005wu6t4f9e28rh8,rashmi.rani224@gmail.com,Rashmi Rani,51,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Executive Officer,2019-12-10 18:30:00,9536926278,9054 7288 8780,MSc,Public Administration
cm725dmbp005xu6t4cpdg9rlz,anita.verma515@gmail.com,Anita Verma,38,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Technical Officer,2021-08-26 18:30:00,9906664574,2579 5498 8485,MSc,Public Administration
cm725dmbz005yu6t4zgogsn3h,pankaj.kumar331@gmail.com,Pankaj Kumar,36,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Chief Officer,2021-01-12 18:30:00,9974620047,2120 419 6709,BTech,Environmental Engineering
cm725dmc7005zu6t4pk2l4pnw,वीरेंद्र.यादव926@gmail.com,वीरेंद्र यादव,33,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Deputy Officer,2023-01-21 18:30:00,9761149181,3009 561 1589,BTech,Environmental Engineering
cm725dmci0060u6t4j6m543gx,नम्रता.देवी486@gmail.com,नम्रता देवी,25,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh7z0014u6h48f1o32jf,Associate Officer,2024-11-03 18:30:00,9201297720,3166 8331 6577,MSc,Public Administration
cm725dmcu0061u6t43pnskitq,rekha.yadav292@gmail.com,Rekha Yadav,43,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Associate Officer,2021-11-16 18:30:00,9743241285,4509 4279 4853,MTech,Civil Engineering
cm725dmd40062u6t44lv0oavk,किरण.देवी88@gmail.com,किरण देवी,31,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Principal Officer,2019-04-01 18:30:00,9864454573,3687 9636 5611,PhD,Urban Planning
cm725dmdn0063u6t46qwfyk7v,नीलम.सिंह172@gmail.com,नीलम सिंह,32,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Executive Officer,2021-02-04 18:30:00,9888452862,7240 5386 7737,PhD,Urban Planning
cm725dme00064u6t4qulbila5,mohan.singh140@gmail.com,Mohan Singh,38,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Junior Officer,2021-09-11 18:30:00,9789517881,5904 9160 9757,PhD,Urban Planning
cm725dmea0065u6t4kmha5eik,priyanka.yadav808@gmail.com,Priyanka Yadav,54,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Head Officer,2019-01-09 18:30:00,9768983558,4591 5987 7722,PhD,Urban Planning
cm725dmei0066u6t497gp8kt2,रवींद्र.कुमार614@gmail.com,रवींद्र कुमार,44,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Senior Officer,2019-07-10 18:30:00,9452328963,8599 7638 8277,MSc,Public Administration
cm725dmes0067u6t4exg33p15,कुसुम.देवी198@gmail.com,कुसुम देवी,35,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dh9h0015u6h4t5wwsnen,Deputy Officer,2022-03-17 18:30:00,9109452189,1075 9505 5940,PhD,Urban Planning
cm725dmf40068u6t4s7y1f0p4,anil.mishra810@gmail.com,Anil Mishra,49,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Principal Officer,2019-06-15 18:30:00,9984240303,2571 5960 2149,MTech,Civil Engineering
cm725dmfj0069u6t4rg30hh5q,amit.kumar188@gmail.com,Amit Kumar,56,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Associate Officer,2018-04-09 18:30:00,9596820220,6603 2558 119,PhD,Urban Planning
cm725dmfr006au6t416swdort,ankit.kumar414@gmail.com,Ankit Kumar,56,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Chief Officer,2019-03-01 18:30:00,9933675144,1472 3678 374,MTech,Civil Engineering
cm725dmg2006bu6t4te6te30i,aarti.chaudhary10@gmail.com,Aarti Chaudhary,35,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Assistant Officer,2020-02-18 18:30:00,9515597365,3948 1856 3291,MTech,Civil Engineering
cm725dmgd006cu6t4jkomon1a,shyam.sundar438@gmail.com,Shyam Sundar,55,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Head Officer,2024-12-15 18:30:00,9170159372,4454 7437 2651,MSc,Public Administration
cm725dmgq006du6t4ff6gq73n,vikas.kumar161@gmail.com,Vikas Kumar,58,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Deputy Officer,2023-07-17 18:30:00,9225497495,3392 9416 5070,MTech,Civil Engineering
cm725dmh0006eu6t4g1z62ey3,manoj.singh261@gmail.com,Manoj Singh,53,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhax0016u6h4hi9y0qoy,Senior Officer,2021-05-15 18:30:00,9234490014,3751 3045 1621,MTech,Civil Engineering
cm725dmhe006fu6t46f7zctlr,kavita.verma738@gmail.com,Kavita Verma,45,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Principal Officer,2022-10-17 18:30:00,9381143219,8795 1278 4699,BTech,Environmental Engineering
cm725dmhq006gu6t43m0ckjw6,suman.rani47@gmail.com,Suman Rani,50,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Senior Officer,2022-08-26 18:30:00,9524394979,6607 778 2612,BTech,Environmental Engineering
cm725dmhz006hu6t4xc56y2li,shivani.singh8@gmail.com,Shivani Singh,53,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Junior Officer,2019-02-09 18:30:00,9206758672,4171 7558 3316,BTech,Environmental Engineering
cm725dmib006iu6t4twbwmxnh,anil.gupta513@gmail.com,Anil Gupta,26,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Associate Officer,2020-04-06 18:30:00,9550113386,6818 1539 5141,BTech,Infrastructure Management
cm725dmim006ju6t4b4omu6jg,aman.yadav386@gmail.com,Aman Yadav,44,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Head Officer,2018-02-11 18:30:00,9257132782,9062 3178 2240,MTech,Civil Engineering
cm725dmiy006ku6t45qbx3tnk,आनंद.कुमार853@gmail.com,आनंद कुमार,42,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Chief Officer,2021-02-21 18:30:00,9823732973,667 5842 1494,MSc,Public Administration
cm725dmj6006lu6t4u64vgwyp,pradeep.sharma742@gmail.com,Pradeep Sharma,57,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhc90017u6h4pclrf51x,Deputy Officer,2019-01-11 18:30:00,9290771627,4559 6349 8047,MTech,Civil Engineering
cm725dmje006mu6t4a99rphby,विशाल.चौधरी927@gmail.com,विशाल चौधरी,54,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Senior Officer,2024-09-03 18:30:00,9715959206,5873 7362 915,BTech,Infrastructure Management
cm725dmjm006nu6t4ums5b71w,ramesh.tiwari204@gmail.com,Ramesh Tiwari,30,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Junior Officer,2020-05-08 18:30:00,9983049723,3891 5703 2611,BTech,Infrastructure Management
cm725dmjw006ou6t4xmygcq0d,rajesh.gupta562@gmail.com,Rajesh Gupta,40,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Executive Officer,2024-05-18 18:30:00,9450902301,3284 4144 2772,PhD,Urban Planning
cm725dmk3006pu6t4xo1oirog,neha.joshi307@gmail.com,Neha Joshi,47,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Chief Officer,2019-06-25 18:30:00,9684556022,9996 453 1539,MTech,Civil Engineering
cm725dmkc006qu6t4epjh7dtb,geeta.kumari525@gmail.com,Geeta Kumari,43,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Technical Officer,2019-01-31 18:30:00,9956083162,6245 735 6119,PhD,Urban Planning
cm725dmkv006ru6t4crx1nurs,नीलम.सिंह439@gmail.com,नीलम सिंह,57,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Assistant Officer,2024-08-02 18:30:00,9978862199,3246 3812 5130,MTech,Civil Engineering
cm725dmla006su6t45ug7zfdk,neelam.singh542@gmail.com,Neelam Singh,42,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhdq0018u6h47pt3qkl8,Head Officer,2021-02-10 18:30:00,9355001343,8094 7681 8062,BTech,Infrastructure Management
cm725dmli006tu6t4tip53fdt,वीरेंद्र.यादव639@gmail.com,वीरेंद्र यादव,52,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhf50019u6h4doj7u8um,Deputy Officer,2018-03-19 18:30:00,9693986561,6032 5313 1819,MSc,Public Administration
cm725dmlz006uu6t4u084an3f,नम्रता.देवी189@gmail.com,नम्रता देवी,40,Female,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhf50019u6h4doj7u8um,Senior Officer,2024-05-20 18:30:00,9851751382,2642 6732 4351,MTech,Civil Engineering
cm725dmma006vu6t4fpq04noo,meera.verma537@gmail.com,Meera Verma,47,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhf50019u6h4doj7u8um,Executive Officer,2020-11-24 18:30:00,9169882310,3809 7238 8926,PhD,Urban Planning
cm725dmmw006wu6t4ms39pecw,vikas.yadav223@gmail.com,Vikas Yadav,42,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhf50019u6h4doj7u8um,Technical Officer,2023-11-04 18:30:00,9879766707,4378 6040 7468,BTech,Infrastructure Management
cm725dmn3006xu6t4dao4d6a5,komal.sharma159@gmail.com,Komal Sharma,58,Male,"undefined, undefined, undefined, undefined, undefined, undefined, undefined",cm725dhf50019u6h4doj7u8um,Associate Officer,2020-11-30 18:30:00,9436814618,476 7556 5892,BTech,Environmental Engineering
